datasets,spl,single_ans,conversations,answer
mtp2,sample,Premise,as well as demeaning to people already living who are disabled.,['Premise']
mtp2,sample,Premise,Video games are the enemy of quality family time.,['Premise']
mtp2,sample,Premise,but the government cannot force investment and cannot bring wind to places that lack it in the air speed and quality needed.,['Premise']
mtp2,sample,Premise,thus tools that allow for greater flexibility offer new avenues for self-expression.,['Premise']
mtp2,sample,Premise,This is driving a wedge between families,['Premise']
mtp2,sample,Premise,They got to where they are now by being in the moment and not thinking about their future.,['Premise']
mtp2,sample,Premise,"Dogs need water, food, and medical treatment just like humans.",['Premise']
mtp2,sample,Premise,as they would not be able to protect themselves from their natural predators.,['Premise']
mtp2,sample,Premise,They stay in touch with each other throughout the day,['Premise']
mtp2,sample,Premise,"Children need to learn, make their own choices, and live with the consequences of their actions in order to grow and development.",['Premise']
mtp2,sample,Premise,"If we did not recycle, before long there would be nowhere to put all of the extra garbage.",['Premise']
mtp2,sample,Premise,and aids in organic farming.,['Premise']
mtp2,sample,Premise,a well-informed and properly motivated population can significantly reduce environmental hazards.,['Premise']
mtp2,sample,Premise,potentially putting the driver and others on the road at risk of a serious accident.,['Premise']
mtp2,sample,Premise,"The risk of injury is a possible side effect from families doing sports together,",['Premise']
mtp2,sample,Premise,One might argue that it's dangerous for some people to engage in strenuous activity.,['Premise']
mtp2,sample,Premise,"Further, such parents' constant hovering prevents their children from really experiencing independence or fully appreciating the benefits (and perils) of risk taking.",['Premise']
mtp2,sample,Premise,The benefits of nuclear energy outweigh the risks.,['Premise']
mtp2,sample,Premise,and encouraging economic growth.,['Premise']
mtp2,sample,Premise,"Also as more and more customers are offered it in their utility plans and thus, there will be an increase in demand for it which will speed it up also.",['Premise']
mtp2,sample,Premise,because it is very disturbing for them.,['Premise']
mtp2,sample,Premise,Distraction due to cell phones is probably one of the leading causes in vehicle accidents.,['Premise']
mtp2,sample,Premise,as the driver ends up using just one hand instead of both hands on the steering wheel.,['Premise']
mtp2,sample,Premise,They could add a program for collecting clean used bags.,['Premise']
mtp2,sample,Premise,The trash needs to go somewhere.,['Premise']
mtp2,sample,Premise,"but is only one factor among a whole host of factors leading to violence, the most important of which is individual choice.",['Premise']
mtp2,sample,Premise,and people have gotten sick from them as well.,['Premise']
mtp2,sample,Premise,One possible counter argument is that there is more long term bonding and support among the siblings.,['Premise']
mtp2,sample,Premise,"If the child and parent become separated, the entire bloodline and family becomes fractured.",['Premise']
mtp2,sample,Premise,I would suggest that this is needed because of the proportionate lack of parental contact and guidance that occurs during childhood in big families.,['Premise']
mtp2,sample,Premise,It is also a benefit as it encourages people to go to stores to recycle,['Premise']
mtp2,sample,Premise,because they have the world at their fingertips.,['Premise']
mtp2,sample,Premise,There should not be an assumption that a teenager is automatically an unfit parent.,['Premise']
mtp2,sample,Premise,"This ensures something good is being gained from video games in school, and technology is well-utilized.",['Premise']
mtp2,sample,Premise,We look after them as we do our own family.,['Premise']
mtp2,sample,Premise,It is toxic,['Premise']
mtp2,sample,Premise,Some social media platforms even make money for teenagers if they have enough followers.,['Premise']
mtp2,sample,Premise,children need to learn how to live in this tough world to make it as an adult.,['Premise']
mtp2,sample,Premise,Both are activities designed to relax a person.,['Premise']
mtp2,sample,Premise,It is not normal behavior to treat you dog as an equal to your family.,['Premise']
mtp2,sample,Premise,Plastic bags are cheap to make.,['Premise']
mtp2,sample,Premise,and most people know things are sugar coated and not like real life in most cases.,['Premise']
mtp2,sample,Premise,"The child will know that if there is something that he strives to do or comprehend, his helicopter parent will be there to help him out.",['Premise']
mtp2,sample,Premise,Children are INCREDIBLY active,['Premise']
mtp2,sample,Premise,Teenage marriage would most certainty cause a shake up in our society today.,['Premise']
mtp2,sample,Premise,The only drawback is that buying them is more expensive.,['Premise']
mtp2,sample,Premise,but it is far better to pull to the side of the road and take the call rather than to keep driving.,['Premise']
mtp2,sample,Premise,"the heft of the book,",['Premise']
mtp2,sample,Premise,"and with proper government regulation, the spread of it can be faster.",['Premise']
mtp2,sample,Premise,"The influence of another can make things seem like that is what they want,",['Premise']
mtp2,sample,Premise,People say things on social media that they would not say in person.,['Premise']
mtp2,sample,Premise,When a child grows up to adulthood from helicopter parents they face challenges that can make surviving the harsh realities of adulthood impossible.,['Premise']
mtp2,sample,Premise,Humans are prone to error.,['Premise']
mtp2,sample,Premise,"Using a cell phone while driving distracts drivers from road hazards and the task at hand,",['Premise']
mtp2,sample,Premise,There is no pressure to do better than some one else.,['Premise']
mtp2,sample,Premise,There is also the environmental concern that plastic bags harm the environment.,['Premise']
mtp2,sample,Premise,"There are places in the world without landfills, and they suck.",['Premise']
mtp2,sample,Premise,"Being distracting by one's cell phone can significantly increase the chances of getting into a major car accident, cause harm to the driver, their passengers and other motorists on the road.",['Premise']
mtp2,sample,Premise,"Also, fracking has been shown to destabilize the ground and cause earthquakes in the Midwest.",['Premise']
mtp2,sample,Premise,I do not think a high paying job would be worth it if it either messed me up for life or caused my life to end early because of the high rate of pollution.,['Premise']
mtp2,sample,Premise,"However, it is dirty and damages the environment.",['Premise']
mtp2,sample,Premise,"It could be cause for concern that they have too much exposure to ""screens,"" and video games have no place in the classroom.",['Premise']
mtp2,sample,Premise,"to sidestep the real issues which are lax to nonexistent policing, non-consistent prosecution and lenient sentencing.",['Premise']
mtp2,sample,Premise,a large number of people could make a real difference.,['Premise']
mtp2,sample,Premise,Excessive use of video games damages children's ability to interact in real life situations.,['Premise']
mtp2,sample,Premise,"They also use less energy to run, conserving energy and cutting costs to consumers.",['Premise']
mtp2,sample,Premise,It is an unfair thing to do to someone.,['Premise']
mtp2,sample,Premise,They may be more financially secure.,['Premise']
mtp2,sample,Premise,since it takes up to a 1000 years for one to breakdown.,['Premise']
mtp2,sample,Premise,"We feed them, bath them, take them to their appointments.",['Premise']
mtp2,sample,Premise,"In movies, every situation is dramatic and overblown, unlike real life.",['Premise']
mtp2,sample,Premise,as on average they are not college educated.,['Premise']
mtp2,sample,Premise,but these are the acts of people who are violent in the first place.,['Premise']
mtp2,sample,Premise,Videogames hurt the eyes of children,['Premise']
mtp2,sample,Premise,I believe some of that is due to people rushing in to get married too quickly.,['Premise']
mtp2,sample,Premise,Learning comes from hard work; there's no way to sugar-coat it with fun video games.,['Premise']
mtp2,sample,Premise,When we recycle we are making less trash that winds up in our landfills.,['Premise']
mtp2,sample,Premise,Plastic should not be used in any way.,['Premise']
mtp2,sample,Premise,"It also decays very slowly,",['Premise']
mtp2,sample,Premise,"For example, there is a certain area in the brain that can malfunction and cause adverse reactions.",['Premise']
mtp2,sample,Premise,Energy companies in the U.S. are privately owned and make their choices based on what is economically feasible.,['Premise']
mtp2,sample,Premise,Pollution can cause respiratory disease such as emphysema and asthma.,['Premise']
mtp2,sample,Premise,I think they are a great component to pair with a smart phone.,['Premise']
mtp2,sample,Premise,The limits can have an effect on the devises compatibility with other objects.,['Premise']
